"Firma";"Teil ";"Var ";"HBA";"Origin_Obj";"ML_Lagergruppe_Obj";"Jahr/KW";"Termin";"Solltermin";"BABf";"Ref_Demand_Obj";"BADk";"Ref_Coverage_Obj";"ML_Ort_Obj";"Stre";"S_Kostenstelle_Obj";"Chargennummer ";"Bedarfsmenge";"Deckungsmenge";"Document_Obj";"S_Lieferant_Obj";"S_Artikel_Obj";"MMT_MRPAccount_Obj";"Source_Obj";"disp Struk";"SubRefObj";"MMM_CusRefOrder_Obj";"KommNr";"FKom"
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148435b438f50f";"PA0819::958b368b987d32b4e1112cc68091c183";"2027/01";05.01.2027;05.01.2027;"VUA";"PA1096:z:85ab5a276604b39cd814a1be5890d572";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14843584b4d60f";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1484358c8b7e10";"PA0775:z:a3458cc355df7d8bdc148435b438f50f";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148435bccc3e11";"PA0819::958b368b987d32b4e1112cc68091c183";"2027/02";12.01.2027;12.01.2027;"VUA";"PA1096:z:85ab5a276604b39cd814a1be145cb7c2";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14843508562311";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14843584a16f11";"PA0775:z:a3458cc355df7d8bdc148435bccc3e11";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148435c0d51a0a";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/46";09.11.2026;09.11.2026;"VUA";"PA1096:z:85ab5a276604b39cd8149ebe50db7d5d";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148435e05dff09";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14843518d0540a";"PA0775:z:a3458cc355df7d8bdc148435c0d51a0a";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148435c49b0d07";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/44";26.10.2026;26.10.2026;"VUA";"PA1096:z:85ab5a276604b39cd8149cbe44b2ccef";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc1484357c16ef06";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148435b00fda07";"PA0775:z:a3458cc355df7d8bdc148435c49b0d07";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148435c4fd6001";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/38";14.09.2026;14.09.2026;"VUA";"PA1096:z:85ab5a276604b39cd8149abed0ec82bb";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";4.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14843524874501";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14843514de9401";"PA0775:z:a3458cc355df7d8bdc148435c4fd6001";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14873520a7d1b9";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/02";05.01.2026;05.01.2026;"VUA";"PA1096:z:f075b4d6c1258898dc141d2e549b8f4a";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735ccfaa9b9";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14873580a30bba";"PA0775:z:a3458cc355df7d8bdc14873520a7d1b9";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735249ccdbf";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/10";02.03.2026;02.03.2026;"VUA";"PA1096:z:f075b4d6c1258898dc141f2eec98c2d9";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc14873524fda8bf";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735387c01c0";"PA0775:z:a3458cc355df7d8bdc148735249ccdbf";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1487352cf96293";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/10";05.03.2026;05.03.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14e72d402ea866";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735504d3b93";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735fcdb9693";"PA0775:z:a3458cc355df7d8bdc1487352cf96293";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14873534436094";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/14";30.03.2026;30.03.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14e72dd0a3afa4";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14873528ab3b94";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1487354c189194";"PA0775:z:a3458cc355df7d8bdc14873534436094";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14873554cfb0c4";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/17";20.04.2026;20.04.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14202ea0fef9e1";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735e43d8fc4";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14873544f1f3c4";"PA0775:z:a3458cc355df7d8bdc14873554cfb0c4";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14873554f87595";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/16";17.04.2026;17.04.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14e82de87db80d";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc1487351ccc2f95";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14873578cba695";"PA0775:z:a3458cc355df7d8bdc14873554f87595";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1487355c86bf8d";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/18";28.04.2026;28.04.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14da2dcc803738";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";1.600,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735b80ea48d";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735743eea8d";"PA0775:z:a3458cc355df7d8bdc1487355c86bf8d";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1487355c8fc9c5";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/18";30.04.2026;30.04.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14212e68e16719";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc14873520f0a4c5";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1487354462fac5";"PA0775:z:a3458cc355df7d8bdc1487355c8fc9c5";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14873568d4f88b";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/14";02.04.2026;02.04.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14d92d30e3b625";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";1.600,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735205bdd8b";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735b48a238c";"PA0775:z:a3458cc355df7d8bdc14873568d4f88b";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14873570411389";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/07";09.02.2026;09.02.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14d72da816808a";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";1.600,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735f8caf788";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735d0528d89";"PA0775:z:a3458cc355df7d8bdc14873570411389";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1487357052e6bd";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/07";12.02.2026;12.02.2026;"VUA";"PA1096:z:f075b4d6c1258898dc141e2e78188387";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc1487350482b4bd";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14873598441cbe";"PA0775:z:a3458cc355df7d8bdc1487357052e6bd";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14873574883788";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/05";26.01.2026;26.01.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14d72d78a76d23";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";1.600,000;0,000;"PA0777:z:a3458cc355df7d8bdc14873534111c88";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735806b6b88";"PA0775:z:a3458cc355df7d8bdc14873574883788";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1487357497b7c6";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/20";15.05.2026;15.05.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14212e34b05c4d";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735080796c6";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735cc79ebc6";"PA0775:z:a3458cc355df7d8bdc1487357497b7c6";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1487357c4bcec1";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/13";24.03.2026;24.03.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14202e6c594e44";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc14873504a0a6c1";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735802c02c2";"PA0775:z:a3458cc355df7d8bdc1487357c4bcec1";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735800b7d86";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/03";16.01.2026;16.01.2026;"VUA";"PA1096:z:8ecab0466196f7b1db141fe0940db262";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";1.600,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735dc936186";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735d4cfaa86";"PA0775:z:a3458cc355df7d8bdc148735800b7d86";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735841c328a";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/10";05.03.2026;05.03.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14d82d606ee63b";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";1.600,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735b0b3198a";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735a8d75c8a";"PA0775:z:a3458cc355df7d8bdc148735841c328a";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735880e6890";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/02";07.01.2026;07.01.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14e62d5c0acebc";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735507c4690";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14873530d49590";"PA0775:z:a3458cc355df7d8bdc148735880e6890";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc1487358884ddb8";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/50";10.12.2025;10.12.2025;"VUA";"PA1096:z:f075b4d6c1258898dc141c2e405bb344";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc14873538f6bbb8";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1487352c5a0eb9";"PA0775:z:a3458cc355df7d8bdc1487358884ddb8";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735889db9c3";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/15";10.04.2026;10.04.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14202e54f832b0";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc1487352c0095c3";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735448cf0c3";"PA0775:z:a3458cc355df7d8bdc148735889db9c3";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc14873589369b85";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/51";19.12.2025;19.12.2025;"VUA";"PA1096:z:8ecab0466196f7b1db141fe0bc888708";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";1.600,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735a87d7085";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14873508fcc885";"PA0775:z:a3458cc355df7d8bdc14873589369b85";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735a486dcbe";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/08";20.02.2026;20.02.2026;"VUA";"PA1096:z:f075b4d6c1258898dc141f2ec0427a72";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc14873590e7b7be";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735c8590dbf";"PA0775:z:a3458cc355df7d8bdc148735a486dcbe";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735a80a8f8e";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/21";19.05.2026;19.05.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14da2df4a9b3f1";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";1.600,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735049f768e";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735fcc2b98e";"PA0775:z:a3458cc355df7d8bdc148735a80a8f8e";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735ac0d6796";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/20";13.05.2026;13.05.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14e82d98999537";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc14873500704296";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14873538d69496";"PA0775:z:a3458cc355df7d8bdc148735ac0d6796";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735b0c25887";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/09";27.02.2026;27.02.2026;"VUA";"PA1096:z:8ecab0466196f7b1db1420e04cd5e0ad";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";1.600,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735c44c3d87";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735e47c8387";"PA0775:z:a3458cc355df7d8bdc148735b0c25887";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735c0ae6592";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/08";16.02.2026;16.02.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14e72d90acc534";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735b0104192";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14873548829692";"PA0775:z:a3458cc355df7d8bdc148735c0ae6592";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735c0d60d8b";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/13";23.03.2026;23.03.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14d82ddcb268a8";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";1.600,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735d05ff28a";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1487356890388b";"PA0775:z:a3458cc355df7d8bdc148735c0d60d8b";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735c4d8c8ba";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/03";13.01.2026;13.01.2026;"VUA";"PA1096:z:f075b4d6c1258898dc141d2e643c1690";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc1487354838a4ba";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735c8c5ffba";"PA0775:z:a3458cc355df7d8bdc148735c4d8c8ba";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735c82c838f";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/49";05.12.2025;05.12.2025;"VUA";"PA1096:z:f075b4d6c1258898dc14e62d3c0c5450";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc1487355c9c618f";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1487353c00b48f";"PA0775:z:a3458cc355df7d8bdc148735c82c838f";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735cc87c8c2";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/14";01.04.2026;01.04.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14202e08a47775";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735f4dca0c2";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc1487356c5cf9c2";"PA0775:z:a3458cc355df7d8bdc148735cc87c8c2";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735d401f08c";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/16";15.04.2026;15.04.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14d92df89d20ac";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";1.600,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735a88ad48c";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735f0ba1a8d";"PA0775:z:a3458cc355df7d8bdc148735d401f08c";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735d40be8bc";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/06";02.02.2026;02.02.2026;"VUA";"PA1096:z:f075b4d6c1258898dc141e2ec0e7383d";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc1487355c6cc3bc";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14873598df18bd";"PA0775:z:a3458cc355df7d8bdc148735d40be8bc";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735d4cbc4c0";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/11";10.03.2026;10.03.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14202eb01aa312";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc1487352c1e9dc0";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14873538acf8c0";"PA0775:z:a3458cc355df7d8bdc148735d4cbc4c0";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735e0f9bcbb";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/04";22.01.2026;22.01.2026;"VUA";"PA1096:z:f075b4d6c1258898dc141d2e641132f9";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.200,000;0,000;"PA0777:z:a3458cc355df7d8bdc14873570689bbb";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc148735c0c718bc";"PA0775:z:a3458cc355df7d8bdc148735e0f9bcbb";nein;"";"";"";nein
"100";"2000004";"";"CAB";"PA0775:z:a3458cc355df7d8bdc148735f8d24691";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/05";26.01.2026;26.01.2026;"VUA";"PA1096:z:f075b4d6c1258898dc14e72d74819105";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";3.000,000;0,000;"PA0777:z:a3458cc355df7d8bdc148735d8412591";"";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:a3458cc355df7d8bdc14873528549f91";"PA0775:z:a3458cc355df7d8bdc148735f8d24691";nein;"";"";"";nein
"100";"2000004";"";"EB";"PA0711:z:91d5334ab36c40abd514f3c7a82157bc";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/33";12.08.2025;12.08.2025;"";"";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";0,000;20.016,000;"PA0721:z:9767aa0a1532fdafd5148f8d98268e70";"PA0602::958b368b987d32b4e11131c66564a489";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:91d5334ab36c40abd514f3c7acceb8bd";"PA0723:z:9767aa0a1532fdafd5148f8d9422c870";nein;"";"";"";nein
"100";"2000004";"";"EB";"PA0711:z:c1915750bec35da2d614272b5ce365c3";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/35";29.08.2025;29.08.2025;"";"";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";0,000;33.840,000;"PA0721:z:ef3a83459e66b294d514b5fa20bc1993";"PA0602::958b368b987d32b4e11131c66564a489";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:c1915750bec35da2d614272b50942bc7";"PA0723:z:ef3a83459e66b294d514b5fa78d4dc9b";nein;"";"";"";nein
"100";"2000004";"";"EB";"PA0711:z:c7fac95287b52f82d6148aa834b47714";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/39";23.09.2025;23.09.2025;"";"";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";0,000;20.016,000;"PA0721:z:e24fd16cef1637a8d6140f68a09ee498";"PA0602::958b368b987d32b4e11131c66564a489";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:c7fac95287b52f82d6148aa848536816";"PA0723:z:e24fd16cef1637a8d6140f6820fb5b9a";nein;"";"";"";nein
"100";"2000004";"";"EB";"PA0711:z:d113deb86db04fb0d514b44e2472cea4";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/31";30.07.2025;30.07.2025;"";"";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";0,000;20.016,000;"PA0721:z:af84a23316f41fbfd514bd1f8804b2a5";"PA0602::958b368b987d32b4e11131c66564a489";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:d113deb86db04fb0d514b44ef898c1a7";"PA0723:z:af84a23316f41fbfd514bd1ff0e5e5a5";nein;"";"";"";nein
"100";"2000004";"";"EB";"PA0711:z:d570a2fb4ab7c88bda142cf48c1faf45";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/35";26.08.2025;26.08.2025;"";"";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";0,000;20.016,000;"PA0721:z:d607422c9aaedabeda1458a49ccde86c";"PA0602::958b368b987d32b4e11131c66564a489";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:d570a2fb4ab7c88bda142cf4fc9a3d49";"PA0723:z:d607422c9aaedabeda1458a4f4bb1f6d";nein;"";"";"";nein
"100";"2000004";"";"EB";"PA0711:z:ed4eb7d216d8ddb2d914bac984057f5d";"PA0819::958b368b987d32b4e1112cc68091c183";"2025/50";09.12.2025;09.12.2025;"";"";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";0,000;20.016,000;"PA0721:z:d79a6c4ec2722981d9141dba84923855";"PA0602::958b368b987d32b4e11131c66564a489";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:ed4eb7d216d8ddb2d914bac9e0d37163";"PA0723:z:d79a6c4ec2722981d9141eba5c648e0e";nein;"";"";"";nein
"100";"2000004";"";"EB";"PA0711:z:ed4eb7d216d8ddb2d914bac9900bda72";"PA0819::958b368b987d32b4e1112cc68091c183";"2026/15";07.04.2026;03.04.2026;"";"";"";"";"PA0823::958b368b987d32b4e1112cc679eac983";nein;"";"";0,000;20.016,000;"PA0721:z:d79a6c4ec2722981d9141dba84923855";"PA0602::958b368b987d32b4e11131c66564a489";"PA0490::958b368b987d32b4e11131c6ee323205";"PA0887:z:ed4eb7d216d8ddb2d914bac948efe674";"PA0723:z:d79a6c4ec2722981d91422ba58f0e985";nein;"";"";"";nein
